step_id,timestamp_ns,fidelity,entropy,logical_error_rate,injection_magnitude,injection_approved,correction_applied,noise_level,backend,threshold_current,bloch_x,bloch_y,bloch_z,lyapunov_estimate
796,267835,0.50134488,0.65685757,-0.00014497,0.00000000,0,1,0.641800,HostileBackend(fatigue=0.08)_control,0.850000,0.002690,-0.000353,0.267749,0.00000000
797,241469,0.50079744,0.65658021,-0.00010162,0.00000000,0,1,0.642600,HostileBackend(fatigue=0.08)_control,0.850000,0.001595,0.001606,0.268762,0.00000000
798,227334,0.50200701,0.65547297,-0.00012894,0.00000000,0,1,0.643400,HostileBackend(fatigue=0.08)_control,0.850000,0.004014,-0.000181,0.272729,0.00000000
799,216162,0.50139624,0.65563384,-0.00015607,0.00000000,0,1,0.644200,HostileBackend(fatigue=0.08)_control,0.850000,0.002792,0.000211,0.272169,0.00000000
800,207825,0.49979799,0.65510334,0.00001790,0.00000000,0,1,0.645000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000404,-0.001280,0.274073,0.00000000
801,226381,0.50053825,0.65594664,-0.00011517,0.00000000,0,1,0.645800,HostileBackend(fatigue=0.08)_control,0.850000,0.001076,-0.001598,0.271054,0.00000000
802,233052,0.50102092,0.65557768,-0.00015747,0.00000000,0,1,0.646600,HostileBackend(fatigue=0.08)_control,0.850000,0.002042,-0.003781,0.272350,0.00000000
803,222373,0.50149118,0.65537890,-0.00001098,0.00000000,0,1,0.647400,HostileBackend(fatigue=0.08)_control,0.850000,0.002982,-0.001435,0.273075,0.00000000
804,271857,0.50128600,0.65584403,0.00006392,0.00000000,0,1,0.648200,HostileBackend(fatigue=0.08)_control,0.850000,0.002572,-0.000613,0.271416,0.00000000
805,223215,0.50099732,0.65568096,-0.00013687,0.00000000,0,1,0.649000,HostileBackend(fatigue=0.08)_control,0.850000,0.001995,-0.000227,0.272007,0.00000000
806,273580,0.50139378,0.65599967,-0.00009531,0.00000000,0,1,0.649800,HostileBackend(fatigue=0.08)_control,0.850000,0.002788,-0.000418,0.270855,0.00000000
807,220462,0.50021864,0.65617597,0.00000557,0.00000000,0,1,0.650600,HostileBackend(fatigue=0.08)_control,0.850000,0.000437,-0.001400,0.270230,0.00000000
808,272521,0.49974477,0.65594148,0.00015553,0.00000000,0,1,0.651400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000510,-0.001069,0.271077,0.00000000
809,228247,0.49849013,0.65545535,0.00017813,0.00000000,0,1,0.652200,HostileBackend(fatigue=0.08)_control,0.850000,-0.003020,0.001450,0.272801,0.00000000
810,280342,0.49916915,0.65637273,0.00018115,0.00000000,0,1,0.653000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001662,0.000809,0.269517,0.00000000
811,222401,0.49996575,0.65593071,0.00001735,0.00000000,0,1,0.653800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000068,0.000331,0.271118,0.00000000
812,265476,0.50069826,0.65663294,0.00001244,0.00000000,0,1,0.654600,HostileBackend(fatigue=0.08)_control,0.850000,0.001397,0.001509,0.268572,0.00000000
813,220829,0.50035877,0.65597578,0.00003248,0.00000000,0,1,0.655400,HostileBackend(fatigue=0.08)_control,0.850000,0.000718,-0.000833,0.270953,0.00000000
814,265950,0.49895705,0.65512319,0.00021000,0.00000000,0,1,0.656200,HostileBackend(fatigue=0.08)_control,0.850000,-0.002086,0.001236,0.273995,0.00000000
815,238076,0.50078076,0.65552801,0.00005926,0.00000000,0,1,0.657000,HostileBackend(fatigue=0.08)_control,0.850000,0.001562,0.000046,0.272558,0.00000000
816,292630,0.49872648,0.65522180,0.00021810,0.00000000,0,1,0.657800,HostileBackend(fatigue=0.08)_control,0.850000,-0.002547,-0.003256,0.273623,0.00000000
817,223067,0.49900700,0.65566817,0.00031547,0.00000000,0,1,0.658600,HostileBackend(fatigue=0.08)_control,0.850000,-0.001986,-0.000597,0.272052,0.00000000
818,259959,0.49977133,0.65638490,0.00017084,0.00000000,0,1,0.659400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000457,0.000930,0.269477,0.00000000
819,301531,0.49952905,0.65590798,0.00002833,0.00000000,0,1,0.660200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000942,-0.000058,0.271198,0.00000000
820,243779,0.49921121,0.65550858,0.00013972,0.00000000,0,1,0.661000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001578,0.000622,0.272626,0.00000000
821,269993,0.49878461,0.65612718,0.00023545,0.00000000,0,1,0.661800,HostileBackend(fatigue=0.08)_control,0.850000,-0.002431,0.000873,0.270398,0.00000000
822,246385,0.49792611,0.65577009,0.00037549,0.00000000,0,1,0.662600,HostileBackend(fatigue=0.08)_control,0.850000,-0.004148,0.000833,0.271662,0.00000000
823,303345,0.49987075,0.65575450,0.00014880,0.00000000,0,1,0.663400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000258,0.000538,0.271750,0.00000000
824,240863,0.50030856,0.65520944,0.00007241,0.00000000,0,1,0.664200,HostileBackend(fatigue=0.08)_control,0.850000,0.000617,-0.000852,0.273697,0.00000000
825,340075,0.50024352,0.65532263,0.00012088,0.00000000,0,1,0.665000,HostileBackend(fatigue=0.08)_control,0.850000,0.000487,0.001163,0.273292,0.00000000
826,286373,0.49831136,0.65487444,0.00020106,0.00000000,0,1,0.665800,HostileBackend(fatigue=0.08)_control,0.850000,-0.003377,0.002014,0.274861,0.00000000
827,261524,0.50027969,0.65506499,-0.00005631,0.00000000,0,1,0.666600,HostileBackend(fatigue=0.08)_control,0.850000,0.000559,0.003165,0.274194,0.00000000
828,283645,0.50027247,0.65542061,-0.00018785,0.00000000,0,1,0.667400,HostileBackend(fatigue=0.08)_control,0.850000,0.000545,0.001698,0.272940,0.00000000
829,291558,0.49934783,0.65547224,-0.00001884,0.00000000,0,1,0.668200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001304,0.000929,0.272757,0.00000000
830,224294,0.49942701,0.65489846,0.00005674,0.00000000,0,1,0.669000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001146,-0.000730,0.274800,0.00000000
831,242814,0.49942129,0.65530912,0.00013440,0.00000000,0,1,0.669800,HostileBackend(fatigue=0.08)_control,0.850000,-0.001157,0.001569,0.273337,0.00000000
832,206147,0.50037561,0.65472237,-0.00000177,0.00000000,0,1,0.670600,HostileBackend(fatigue=0.08)_control,0.850000,0.000751,-0.005515,0.275371,0.00000000
833,245914,0.49968403,0.65570497,-0.00007663,0.00000000,0,1,0.671400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000632,-0.000180,0.271928,0.00000000
834,211914,0.50013819,0.65546823,0.00006758,0.00000000,0,1,0.672200,HostileBackend(fatigue=0.08)_control,0.850000,0.000276,0.001038,0.272774,0.00000000
835,198185,0.49838226,0.65507511,0.00003634,0.00000000,0,1,0.673000,HostileBackend(fatigue=0.08)_control,0.850000,-0.003235,0.003066,0.274140,0.00000000
836,183757,0.50059691,0.65510020,-0.00016743,0.00000000,0,1,0.673800,HostileBackend(fatigue=0.08)_control,0.850000,0.001194,-0.000714,0.274084,0.00000000
837,252564,0.49965852,0.65570504,0.00001188,0.00000000,0,1,0.674600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000683,-0.003608,0.271903,0.00000000
838,186758,0.49965769,0.65550199,-0.00001355,0.00000000,0,1,0.675400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000685,-0.001006,0.272652,0.00000000
839,269341,0.49892344,0.65482045,0.00003035,0.00000000,0,1,0.676200,HostileBackend(fatigue=0.08)_control,0.850000,-0.002153,-0.002655,0.275059,0.00000000
840,193018,0.50011423,0.65421343,-0.00014011,0.00000000,0,1,0.677000,HostileBackend(fatigue=0.08)_control,0.850000,0.000228,0.003450,0.277200,0.00000000
841,236808,0.49955684,0.65450958,-0.00017209,0.00000000,0,1,0.677800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000886,0.002869,0.276162,0.00000000
842,212832,0.50015921,0.65420848,-0.00003036,0.00000000,0,1,0.678600,HostileBackend(fatigue=0.08)_control,0.850000,0.000318,-0.002078,0.277231,0.00000000
843,194084,0.50004154,0.65510946,0.00002810,0.00000000,0,1,0.679400,HostileBackend(fatigue=0.08)_control,0.850000,0.000083,0.000859,0.274053,0.00000000
844,210334,0.50031737,0.65555918,-0.00000777,0.00000000,0,1,0.680200,HostileBackend(fatigue=0.08)_control,0.850000,0.000635,0.003559,0.272426,0.00000000
845,208413,0.49965806,0.65563470,-0.00014205,0.00000000,0,1,0.681000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000684,0.003524,0.272156,0.00000000
846,212861,0.49943087,0.65572266,0.00008937,0.00000000,0,1,0.681800,HostileBackend(fatigue=0.08)_control,0.850000,-0.001138,-0.000428,0.271862,0.00000000
847,197457,0.49912668,0.65611632,0.00012068,0.00000000,0,1,0.682600,HostileBackend(fatigue=0.08)_control,0.850000,-0.001747,-0.001381,0.270440,0.00000000
848,202121,0.49817112,0.65519069,0.00012417,0.00000000,0,1,0.683400,HostileBackend(fatigue=0.08)_control,0.850000,-0.003658,0.001356,0.273738,0.00000000
849,230282,0.49929780,0.65584698,0.00001362,0.00000000,0,1,0.684200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001404,-0.002040,0.271407,0.00000000
850,235774,0.50042179,0.65565441,-0.00010533,0.00000000,0,1,0.685000,HostileBackend(fatigue=0.08)_control,0.850000,0.000844,0.001457,0.272104,0.00000000
851,221675,0.50004917,0.65484105,0.00003435,0.00000000,0,1,0.685800,HostileBackend(fatigue=0.08)_control,0.850000,0.000098,0.001806,0.275001,0.00000000
852,350547,0.50005510,0.65486831,-0.00003907,0.00000000,0,1,0.686600,HostileBackend(fatigue=0.08)_control,0.850000,0.000110,0.004267,0.274877,0.00000000
853,250874,0.49953149,0.65383936,0.00006388,0.00000000,0,1,0.687400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000937,0.002089,0.278523,0.00000000
854,276320,0.49948290,0.65451631,-0.00011610,0.00000000,0,1,0.688200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001034,0.002609,0.276141,0.00000000
855,194109,0.49988359,0.65443456,0.00007505,0.00000000,0,1,0.689000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000233,-0.000658,0.276442,0.00000000
856,284683,0.50147076,0.65639225,-0.00019055,0.00000000,0,1,0.689800,HostileBackend(fatigue=0.08)_control,0.850000,0.002942,0.000928,0.269435,0.00000000
857,250408,0.50256940,0.65575636,-0.00030582,0.00000000,0,1,0.690600,HostileBackend(fatigue=0.08)_control,0.850000,0.005139,0.003548,0.271672,0.00000000
858,273727,0.50037267,0.65529441,-0.00015266,0.00000000,0,1,0.691400,HostileBackend(fatigue=0.08)_control,0.850000,0.000745,-0.000823,0.273394,0.00000000
859,342339,0.49925573,0.65540357,0.00009042,0.00000000,0,1,0.692200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001489,0.000445,0.273002,0.00000000
860,212904,0.50021417,0.65529954,-0.00006921,0.00000000,0,1,0.693000,HostileBackend(fatigue=0.08)_control,0.850000,0.000428,-0.000272,0.273377,0.00000000
861,292144,0.50000155,0.65485124,0.00001659,0.00000000,0,1,0.693800,HostileBackend(fatigue=0.08)_control,0.850000,0.000003,-0.001290,0.274968,0.00000000
862,257015,0.49864887,0.65421576,0.00014679,0.00000000,0,1,0.694600,HostileBackend(fatigue=0.08)_control,0.850000,-0.002702,-0.002742,0.277186,0.00000000
863,237211,0.49961349,0.65494018,0.00007410,0.00000000,0,1,0.695400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000773,-0.002511,0.274643,0.00000000
864,223540,0.50024400,0.65434050,-0.00006168,0.00000000,0,1,0.696200,HostileBackend(fatigue=0.08)_control,0.850000,0.000488,-0.000315,0.276774,0.00000000
865,248835,0.49905769,0.65482885,0.00003934,0.00000000,0,1,0.697000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001885,-0.000499,0.275043,0.00000000
866,186287,0.49911661,0.65536681,0.00000106,0.00000000,0,1,0.697800,HostileBackend(fatigue=0.08)_control,0.850000,-0.001767,0.001441,0.273128,0.00000000
867,289396,0.49940263,0.65508069,-0.00012995,0.00000000,0,1,0.698600,HostileBackend(fatigue=0.08)_control,0.850000,-0.001195,0.002023,0.274147,0.00000000
868,237050,0.50182932,0.65515175,-0.00026618,0.00000000,0,1,0.699400,HostileBackend(fatigue=0.08)_control,0.850000,0.003659,0.001483,0.273876,0.00000000
869,278684,0.50060503,0.65460686,-0.00001927,0.00000000,0,1,0.700200,HostileBackend(fatigue=0.08)_control,0.850000,0.001210,-0.001401,0.275829,0.00000000
870,258637,0.50102379,0.65551114,-0.00010248,0.00000000,0,1,0.701000,HostileBackend(fatigue=0.08)_control,0.850000,0.002048,0.001180,0.272612,0.00000000
871,237596,0.50095953,0.65494499,-0.00009511,0.00000000,0,1,0.701800,HostileBackend(fatigue=0.08)_control,0.850000,0.001919,0.002314,0.274622,0.00000000
872,243752,0.50170068,0.65391848,-0.00022806,0.00000000,0,1,0.702600,HostileBackend(fatigue=0.08)_control,0.850000,0.003401,0.000513,0.278234,0.00000000
873,234505,0.49983539,0.65512809,-0.00003713,0.00000000,0,1,0.703400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000329,0.000931,0.273986,0.00000000
874,270723,0.50042593,0.65534076,-0.00005707,0.00000000,0,1,0.704200,HostileBackend(fatigue=0.08)_control,0.850000,0.000852,0.001537,0.273225,0.00000000
875,314792,0.49906604,0.65510098,0.00025299,0.00000000,0,1,0.705000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001868,-0.002633,0.274066,0.00000000
876,325609,0.49883462,0.65456860,0.00039259,0.00000000,0,1,0.705800,HostileBackend(fatigue=0.08)_control,0.850000,-0.002331,0.000260,0.275961,0.00000000
877,206633,0.49961663,0.65428303,0.00007958,0.00000000,0,1,0.706600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000767,-0.002220,0.276967,0.00000000
878,222561,0.50167930,0.65461444,-0.00025487,0.00000000,0,1,0.707400,HostileBackend(fatigue=0.08)_control,0.850000,0.003359,-0.001211,0.275786,0.00000000
879,301792,0.49972203,0.65403114,0.00005181,0.00000000,0,1,0.708200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000556,0.002217,0.277851,0.00000000
880,228602,0.49932849,0.65533579,0.00007090,0.00000000,0,1,0.709000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001343,0.000887,0.273244,0.00000000
881,277470,0.50084766,0.65546532,-0.00023157,0.00000000,0,1,0.709800,HostileBackend(fatigue=0.08)_control,0.850000,0.001695,-0.001198,0.272778,0.00000000
882,232921,0.50071140,0.65409452,-0.00011553,0.00000000,0,1,0.710600,HostileBackend(fatigue=0.08)_control,0.850000,0.001423,0.001467,0.277631,0.00000000
883,300965,0.50098099,0.65301578,-0.00007748,0.00000000,0,1,0.711400,HostileBackend(fatigue=0.08)_control,0.850000,0.001962,-0.000008,0.281388,0.00000000
884,251806,0.50093508,0.65321231,-0.00019762,0.00000000,0,1,0.712200,HostileBackend(fatigue=0.08)_control,0.850000,0.001870,-0.000737,0.280708,0.00000000
885,322030,0.50071701,0.65429272,-0.00016849,0.00000000,0,1,0.713000,HostileBackend(fatigue=0.08)_control,0.850000,0.001434,-0.000881,0.276937,0.00000000
886,256275,0.49941660,0.65343361,-0.00000147,0.00000000,0,1,0.713800,HostileBackend(fatigue=0.08)_control,0.850000,-0.001167,0.000983,0.279942,0.00000000
887,280244,0.49977247,0.65474964,0.00021616,0.00000000,0,1,0.714600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000455,0.002578,0.275318,0.00000000
888,260727,0.50014496,0.65472212,0.00004839,0.00000000,0,1,0.715400,HostileBackend(fatigue=0.08)_control,0.850000,0.000290,-0.001580,0.275423,0.00000000
889,316971,0.49918447,0.65413246,0.00019357,0.00000000,0,1,0.716200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001631,0.000764,0.277500,0.00000000
890,349063,0.49892659,0.65435079,0.00021402,0.00000000,0,1,0.717000,HostileBackend(fatigue=0.08)_control,0.850000,-0.002147,-0.001050,0.276728,0.00000000
891,251401,0.49950277,0.65465777,0.00023108,0.00000000,0,1,0.717800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000994,-0.000066,0.275654,0.00000000
892,301128,0.50169179,0.65483105,-0.00019511,0.00000000,0,1,0.718600,HostileBackend(fatigue=0.08)_control,0.850000,0.003384,-0.002274,0.275012,0.00000000
893,272970,0.50101009,0.65478291,-0.00006140,0.00000000,0,1,0.719400,HostileBackend(fatigue=0.08)_control,0.850000,0.002020,-0.001479,0.275202,0.00000000
894,285295,0.50140287,0.65451303,-0.00024587,0.00000000,0,1,0.720200,HostileBackend(fatigue=0.08)_control,0.850000,0.002806,-0.000368,0.276152,0.00000000
895,549983,0.50008250,0.65454986,-0.00013150,0.00000000,0,1,0.721000,HostileBackend(fatigue=0.08)_control,0.850000,0.000165,-0.000199,0.276037,0.00000000
896,317038,0.50108810,0.65468202,-0.00015478,0.00000000,0,1,0.721800,HostileBackend(fatigue=0.08)_control,0.850000,0.002176,0.002623,0.275549,0.00000000
897,271529,0.50049467,0.65429169,0.00012443,0.00000000,0,1,0.722600,HostileBackend(fatigue=0.08)_control,0.850000,0.000989,-0.000629,0.276944,0.00000000
898,303206,0.50006230,0.65455847,-0.00003583,0.00000000,0,1,0.723400,HostileBackend(fatigue=0.08)_control,0.850000,0.000125,-0.000036,0.276006,0.00000000
899,278147,0.49891888,0.65463971,0.00004319,0.00000000,0,1,0.724200,HostileBackend(fatigue=0.08)_control,0.850000,-0.002162,-0.001082,0.275709,0.00000000
900,249754,0.50067954,0.65412689,0.00001767,0.00000000,0,1,0.725000,HostileBackend(fatigue=0.08)_control,0.850000,0.001359,0.002604,0.277509,0.00000000
901,251404,0.49992759,0.65384688,0.00008245,0.00000000,0,1,0.725800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000145,-0.000328,0.278505,0.00000000
902,297157,0.49968719,0.65413054,0.00013610,0.00000000,0,1,0.726600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000626,0.000803,0.277510,0.00000000
903,275091,0.49919478,0.65464358,0.00018317,0.00000000,0,1,0.727400,HostileBackend(fatigue=0.08)_control,0.850000,-0.001610,-0.001547,0.275697,0.00000000
904,268915,0.49968705,0.65513151,0.00010837,0.00000000,0,1,0.728200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000626,0.002158,0.273967,0.00000000
905,275740,0.49960760,0.65291237,-0.00002012,0.00000000,0,1,0.729000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000785,-0.002057,0.281744,0.00000000
906,208117,0.49896553,0.65339382,0.00008505,0.00000000,0,1,0.729800,HostileBackend(fatigue=0.08)_control,0.850000,-0.002069,-0.000024,0.280077,0.00000000
907,264937,0.50030047,0.65299075,-0.00001636,0.00000000,0,1,0.730600,HostileBackend(fatigue=0.08)_control,0.850000,0.000601,-0.000072,0.281481,0.00000000
908,223538,0.49996338,0.65401430,-0.00008206,0.00000000,0,1,0.731400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000073,0.000116,0.277920,0.00000000
909,228731,0.49962081,0.65418106,-0.00007318,0.00000000,0,1,0.732200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000758,-0.000638,0.277333,0.00000000
910,188612,0.50048544,0.65436854,-0.00010344,0.00000000,0,1,0.733000,HostileBackend(fatigue=0.08)_control,0.850000,0.000971,-0.001355,0.276671,0.00000000
911,199321,0.50197489,0.65385237,-0.00002969,0.00000000,0,1,0.733800,HostileBackend(fatigue=0.08)_control,0.850000,0.003950,-0.001872,0.278452,0.00000000
912,207640,0.50014447,0.65409038,0.00009101,0.00000000,0,1,0.734600,HostileBackend(fatigue=0.08)_control,0.850000,0.000289,-0.000203,0.277653,0.00000000
913,219115,0.49994234,0.65313593,0.00015353,0.00000000,0,1,0.735400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000115,-0.000809,0.280978,0.00000000
914,316090,0.49978436,0.65380273,0.00003139,0.00000000,0,1,0.736200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000431,-0.001152,0.278657,0.00000000
915,284053,0.50019867,0.65506120,0.00009350,0.00000000,0,1,0.737000,HostileBackend(fatigue=0.08)_control,0.850000,0.000397,-0.001133,0.274223,0.00000000
916,235118,0.50084996,0.65568378,-0.00003735,0.00000000,0,1,0.737800,HostileBackend(fatigue=0.08)_control,0.850000,0.001700,-0.003049,0.271982,0.00000000
917,297258,0.49908942,0.65330245,0.00010249,0.00000000,0,1,0.738600,HostileBackend(fatigue=0.08)_control,0.850000,-0.001821,-0.001596,0.280392,0.00000000
918,224012,0.49948544,0.65346339,-0.00005973,0.00000000,0,1,0.739400,HostileBackend(fatigue=0.08)_control,0.850000,-0.001029,0.000806,0.279840,0.00000000
919,282952,0.50010681,0.65389634,0.00006024,0.00000000,0,1,0.740200,HostileBackend(fatigue=0.08)_control,0.850000,0.000214,-0.001240,0.278330,0.00000000
920,226510,0.49941865,0.65466153,0.00005361,0.00000000,0,1,0.741000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001163,-0.000881,0.275638,0.00000000
921,285200,0.50083707,0.65394801,-0.00012098,0.00000000,0,1,0.741800,HostileBackend(fatigue=0.08)_control,0.850000,0.001674,0.000802,0.278146,0.00000000
922,220792,0.49789040,0.65403364,0.00013771,0.00000000,0,1,0.742600,HostileBackend(fatigue=0.08)_control,0.850000,-0.004219,0.001313,0.277817,0.00000000
923,310202,0.50008565,0.65366526,-0.00004197,0.00000000,0,1,0.743400,HostileBackend(fatigue=0.08)_control,0.850000,0.000171,-0.001403,0.279136,0.00000000
924,230266,0.49934594,0.65400138,0.00002757,0.00000000,0,1,0.744200,HostileBackend(fatigue=0.08)_control,0.850000,-0.001308,-0.002505,0.277951,0.00000000
925,279439,0.49995836,0.65331723,-0.00010462,0.00000000,0,1,0.745000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000083,-0.002582,0.280339,0.00000000
926,256748,0.50072872,0.65401095,-0.00004503,0.00000000,0,1,0.745800,HostileBackend(fatigue=0.08)_control,0.850000,0.001457,-0.004082,0.277898,0.00000000
927,247529,0.49936618,0.65322906,0.00006290,0.00000000,0,1,0.746600,HostileBackend(fatigue=0.08)_control,0.850000,-0.001268,0.000434,0.280653,0.00000000
928,309061,0.49925036,0.65340925,0.00003904,0.00000000,0,1,0.747400,HostileBackend(fatigue=0.08)_control,0.850000,-0.001499,-0.002412,0.280017,0.00000000
929,239473,0.49974184,0.65210587,0.00007826,0.00000000,0,1,0.748200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000516,-0.001517,0.284519,0.00000000
930,271036,0.50003697,0.65307117,0.00020358,0.00000000,0,1,0.749000,HostileBackend(fatigue=0.08)_control,0.850000,0.000074,-0.001434,0.281200,0.00000000
931,223779,0.49836817,0.65265793,0.00018726,0.00000000,0,1,0.749800,HostileBackend(fatigue=0.08)_control,0.850000,-0.003264,0.001533,0.282607,0.00000000
932,231068,0.49893217,0.65301798,0.00010645,0.00000000,0,1,0.750600,HostileBackend(fatigue=0.08)_control,0.850000,-0.002136,0.001890,0.281373,0.00000000
933,195686,0.49989382,0.65393155,-0.00001153,0.00000000,0,1,0.751400,HostileBackend(fatigue=0.08)_control,0.850000,-0.000212,-0.000594,0.278209,0.00000000
934,196749,0.50040617,0.65419834,-0.00002183,0.00000000,0,1,0.752200,HostileBackend(fatigue=0.08)_control,0.850000,0.000812,-0.003690,0.277248,0.00000000
935,204727,0.50004712,0.65185465,0.00008443,0.00000000,0,1,0.753000,HostileBackend(fatigue=0.08)_control,0.850000,0.000094,-0.000294,0.285380,0.00000000
936,218335,0.49894158,0.65322260,0.00001559,0.00000000,0,1,0.753800,HostileBackend(fatigue=0.08)_control,0.850000,-0.002117,0.001046,0.280669,0.00000000
937,244638,0.49965529,0.65264664,-0.00001789,0.00000000,0,1,0.754600,HostileBackend(fatigue=0.08)_control,0.850000,-0.000689,0.002443,0.282657,0.00000000
938,190774,0.49812560,0.65289000,0.00020892,0.00000000,0,1,0.755400,HostileBackend(fatigue=0.08)_control,0.850000,-0.003749,0.002799,0.281791,0.00000000
939,593056,0.50056288,0.65326459,-0.00012045,0.00000000,0,1,0.756200,HostileBackend(fatigue=0.08)_control,0.850000,0.001126,0.001220,0.280528,0.00000000
940,189750,0.50065211,0.65450412,0.00001944,0.00000000,0,1,0.757000,HostileBackend(fatigue=0.08)_control,0.850000,0.001304,-0.002648,0.276182,0.00000000
941,229376,0.50108796,0.65317196,-0.00033693,0.00000000,0,1,0.757800,HostileBackend(fatigue=0.08)_control,0.850000,0.002176,-0.001955,0.280839,0.00000000
942,203384,0.49943510,0.65239804,0.00006851,0.00000000,0,1,0.758600,HostileBackend(fatigue=0.08)_control,0.850000,-0.001130,-0.000253,0.283520,0.00000000
943,351049,0.50129624,0.65356908,-0.00020516,0.00000000,0,1,0.759400,HostileBackend(fatigue=0.08)_control,0.850000,0.002592,-0.000314,0.279463,0.00000000
944,233929,0.50118808,0.65351715,-0.00012930,0.00000000,0,1,0.760200,HostileBackend(fatigue=0.08)_control,0.850000,0.002376,-0.002939,0.279630,0.00000000
945,282177,0.49912046,0.65313928,0.00016932,0.00000000,0,1,0.761000,HostileBackend(fatigue=0.08)_control,0.850000,-0.001759,0.000806,0.280961,0.00000000
946,263163,0.49841284,0.65332634,0.00010058,0.00000000,0,1,0.761800,HostileBackend(fatigue=0.08)_control,0.850000,-0.003174,-0.000577,0.280301,0.00000000
947,214139,0.50076712,0.65340849,-0.00015966,0.00000000,0,1,0.762600,HostileBackend(fatigue=0.08)_control,0.850000,0.001534,-0.000467,0.280029,0.00000000
948,305454,0.50028116,0.65251556,-0.00005677,0.00000000,0,1,0.763400,HostileBackend(fatigue=0.08)_control,0.850000,0.000562,-0.004330,0.283086,0.00000000
949,228102,0.49969415,0.65247144,0.00003610,0.00000000,0,1,0.764200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000612,0.000479,0.283270,0.00000000
950,234156,0.49950188,0.65310794,-0.00011959,0.00000000,0,1,0.765000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000996,-0.001279,0.281072,0.00000000
951,217246,0.49986805,0.65250576,-0.00009863,0.00000000,0,1,0.765800,HostileBackend(fatigue=0.08)_control,0.850000,-0.000264,-0.001646,0.283148,0.00000000
952,309334,0.50040653,0.65350689,-0.00005395,0.00000000,0,1,0.766600,HostileBackend(fatigue=0.08)_control,0.850000,0.000813,-0.000049,0.279690,0.00000000
953,199063,0.50027994,0.65266276,0.00001328,0.00000000,0,1,0.767400,HostileBackend(fatigue=0.08)_control,0.850000,0.000560,0.001961,0.282606,0.00000000
954,258019,0.50038633,0.65325904,-0.00003569,0.00000000,0,1,0.768200,HostileBackend(fatigue=0.08)_control,0.850000,0.000773,-0.001350,0.280548,0.00000000
955,274034,0.49969567,0.65290152,-0.00007949,0.00000000,0,1,0.769000,HostileBackend(fatigue=0.08)_control,0.850000,-0.000609,-0.005236,0.281741,0.00000000
956,289702,0.49633613,0.65235416,0.00035079,0.00000000,0,1,0.769800,HostileBackend(fatigue=0.08)_control,0.850000,-0.007328,0.000420,0.283578,0.00000000
957,251825,0.49928768,0.65353810,-0.00012264,0.00000000,0,1,0.770600,HostileBackend(fatigue=0.08)_control,0.850000,-0.001425,-0.002214,0.279570,0.00000000
958,223596,0.50061866,0.65304215,-0.00000586,0.00000000,0,1,0.771400,HostileBackend(fatigue=0.08)_control,0.850000,0.001237,-0.003140,0.281284,0.00000000
959,189652,0.49964025,0.65212598,0.00010648,0.00000000,0,1,0.772200,HostileBackend(fatigue=0.08)_control,0.850000,-0.000720,-0.000032,0.284453,0.00000000
