step_id,timestamp_ns,fidelity,entropy,logical_error_rate,injection_magnitude,injection_approved,correction_applied,noise_level,backend,threshold_current,bloch_x,bloch_y,bloch_z,lyapunov_estimate
339,301878,0.62870957,0.64595884,0.00046602,0.13358118,1,0,0.276200,HostileBackend(fatigue=0.08),0.849960,0.257419,0.000248,0.163150,-0.00013260
340,292683,0.62846676,0.64609799,0.00048092,0.13391973,1,0,0.277000,HostileBackend(fatigue=0.08),0.849960,0.256934,0.000002,0.163090,-0.00012428
341,354823,0.62799736,0.64623330,0.00047888,0.13410626,1,0,0.277800,HostileBackend(fatigue=0.08),0.849960,0.255995,0.000085,0.163761,-0.00011955
342,374123,0.62813901,0.64626935,0.00044269,0.13464055,1,0,0.278600,HostileBackend(fatigue=0.08),0.849960,0.256278,-0.000251,0.163103,-0.00010683
343,280485,0.62793008,0.64628401,0.00042605,0.13491860,1,0,0.279400,HostileBackend(fatigue=0.08),0.849960,0.255860,-0.000175,0.163672,-0.00010012
344,274064,0.62765059,0.64641195,0.00043968,0.13521664,1,0,0.280200,HostileBackend(fatigue=0.08),0.849960,0.255301,0.000009,0.163787,-0.00009300
345,282252,0.62696870,0.64680003,0.00043988,0.13541077,1,0,0.281000,HostileBackend(fatigue=0.08),0.849960,0.253937,-0.000219,0.163612,-0.00008830
346,202873,0.62697845,0.64674729,0.00043226,0.13580174,1,0,0.281800,HostileBackend(fatigue=0.08),0.849960,0.253957,-0.000143,0.163894,-0.00007918
347,248983,0.62662581,0.64683149,0.00045021,0.13602072,1,0,0.282600,HostileBackend(fatigue=0.08),0.849960,0.253252,0.000172,0.164486,-0.00007401
348,244012,0.62632866,0.64696575,0.00045268,0.13631182,1,0,0.283400,HostileBackend(fatigue=0.08),0.849960,0.252657,0.000459,0.164609,-0.00006727
349,346168,0.62611036,0.64711643,0.00043385,0.13666263,1,0,0.284200,HostileBackend(fatigue=0.08),0.849960,0.252221,0.000357,0.164392,-0.00005925
350,243102,0.62600340,0.64709087,0.00043721,0.13698258,1,0,0.285000,HostileBackend(fatigue=0.08),0.849960,0.252007,0.000476,0.164869,-0.00005199
351,305158,0.62533605,0.64738724,0.00044942,0.13713895,1,0,0.285800,HostileBackend(fatigue=0.08),0.849960,0.250672,0.000306,0.165162,-0.00004838
352,371282,0.62537502,0.64743521,0.00042812,0.13761243,1,0,0.286600,HostileBackend(fatigue=0.08),0.849960,0.250750,0.000203,0.164762,-0.00003786
353,397983,0.62510952,0.64758334,0.00043067,0.13793145,1,0,0.287400,HostileBackend(fatigue=0.08),0.849960,0.250219,-0.000620,0.164697,-0.00003079
354,388529,0.62463669,0.64770432,0.00045036,0.13808787,1,0,0.288200,HostileBackend(fatigue=0.08),0.849960,0.249273,-0.000053,0.165418,-0.00002730
355,359421,0.62456817,0.64773714,0.00040272,0.13847260,1,0,0.289000,HostileBackend(fatigue=0.08),0.849960,0.249136,0.000078,0.165432,-0.00001892
356,374278,0.62419917,0.64790543,0.00043556,0.13871760,1,0,0.289800,HostileBackend(fatigue=0.08),0.849960,0.248398,-0.000192,0.165556,-0.00001360
357,334257,0.62388782,0.64796833,0.00044494,0.13895033,1,0,0.290600,HostileBackend(fatigue=0.08),0.849960,0.247776,-0.000377,0.166119,-0.00000858
358,326270,0.62351914,0.64822823,0.00043631,0.13927890,1,0,0.291400,HostileBackend(fatigue=0.08),0.849960,0.247038,-0.000666,0.165699,-0.00000157
359,286946,0.62322350,0.64823789,0.00044094,0.13950148,1,0,0.292200,HostileBackend(fatigue=0.08),0.849960,0.246447,-0.000332,0.166522,0.00000314
360,250287,0.62319269,0.64827348,0.00040422,0.13990261,1,0,0.293000,HostileBackend(fatigue=0.08),0.849960,0.246385,-0.000089,0.166406,0.00001158
361,298546,0.62270043,0.64850164,0.00045768,0.14012362,1,0,0.293800,HostileBackend(fatigue=0.08),0.849960,0.245401,-0.000036,0.166531,0.00001618
362,378101,0.62239062,0.64861045,0.00046636,0.14038791,1,0,0.294600,HostileBackend(fatigue=0.08),0.849960,0.244781,0.000512,0.166808,0.00002164
363,264984,0.62239022,0.64858153,0.00044297,0.14076822,1,0,0.295400,HostileBackend(fatigue=0.08),0.849960,0.244780,-0.000019,0.166978,0.00002946
364,381923,0.62176959,0.64892956,0.00043826,0.14097965,1,0,0.296200,HostileBackend(fatigue=0.08),0.849960,0.243539,-0.000633,0.166770,0.00003374
365,254340,0.62162829,0.64891701,0.00045105,0.14128496,1,0,0.297000,HostileBackend(fatigue=0.08),0.849960,0.243257,-0.000274,0.167255,0.00003991
366,306848,0.62135836,0.64908101,0.00044429,0.14159571,1,0,0.297800,HostileBackend(fatigue=0.08),0.849960,0.242717,-0.000511,0.167088,0.00004615
367,277986,0.62138034,0.64900798,0.00041747,0.14195578,1,0,0.298600,HostileBackend(fatigue=0.08),0.849960,0.242761,-0.000480,0.167448,0.00005333
368,284135,0.62117680,0.64905806,0.00041636,0.14223934,1,0,0.299400,HostileBackend(fatigue=0.08),0.849960,0.242354,-0.000714,0.167746,0.00005891
369,296323,0.62023918,0.64942233,0.00048688,0.14225013,1,0,0.300200,HostileBackend(fatigue=0.08),0.849960,0.240478,-0.000267,0.168338,0.00005896
370,334727,0.62044764,0.64931359,0.00041305,0.14271850,1,0,0.301000,HostileBackend(fatigue=0.08),0.849960,0.240895,0.000577,0.168368,0.00006819
371,311573,0.62023166,0.64931428,0.00043465,0.14295717,1,0,0.301800,HostileBackend(fatigue=0.08),0.849960,0.240463,0.000387,0.168981,0.00007275
372,308268,0.61979314,0.64966606,0.00044953,0.14329373,1,0,0.302600,HostileBackend(fatigue=0.08),0.849960,0.239586,-0.000246,0.168204,0.00007923
373,311487,0.61959741,0.64979705,0.00042633,0.14365102,1,0,0.303400,HostileBackend(fatigue=0.08),0.849960,0.239195,-0.000268,0.168005,0.00008606
374,315095,0.61962548,0.64962882,0.00041817,0.14395858,1,0,0.304200,HostileBackend(fatigue=0.08),0.849960,0.239251,-0.000454,0.168895,0.00009185
375,308823,0.61948366,0.64952244,0.00039911,0.14417419,1,0,0.305000,HostileBackend(fatigue=0.08),0.849960,0.238967,-0.000529,0.169904,0.00009581
376,343445,0.61930563,0.64961751,0.00038798,0.14449789,1,0,0.305800,HostileBackend(fatigue=0.08),0.849960,0.238611,-0.000003,0.169862,0.00010184
377,252166,0.61892353,0.64972037,0.00038935,0.14469292,1,0,0.306600,HostileBackend(fatigue=0.08),0.849960,0.237847,-0.000260,0.170346,0.00010533
378,242516,0.61853537,0.64987419,0.00039741,0.14492090,1,0,0.307400,HostileBackend(fatigue=0.08),0.849960,0.237071,-0.000189,0.170551,0.00010944
379,280579,0.61832077,0.65007452,0.00041307,0.14529072,1,0,0.308200,HostileBackend(fatigue=0.08),0.849960,0.236642,-0.000248,0.170006,0.00011623
380,251508,0.61773596,0.65025047,0.00042129,0.14542620,1,0,0.309000,HostileBackend(fatigue=0.08),0.849960,0.235472,0.000109,0.170624,0.00011850
381,300653,0.61786557,0.65011896,0.00038405,0.14580296,1,0,0.309800,HostileBackend(fatigue=0.08),0.849960,0.235731,-0.000048,0.171014,0.00012534
382,244655,0.61725863,0.65043301,0.00043574,0.14600664,1,0,0.310600,HostileBackend(fatigue=0.08),0.849960,0.234517,0.000530,0.170898,0.00012885
383,245668,0.61709705,0.65054294,0.00039701,0.14636910,1,0,0.311400,HostileBackend(fatigue=0.08),0.849960,0.234194,0.000616,0.170716,0.00013532
384,231932,0.61714685,0.65049516,0.00038081,0.14674361,1,0,0.312200,HostileBackend(fatigue=0.08),0.849960,0.234294,0.000349,0.170852,0.00014197
385,274987,0.61654028,0.65072973,0.00040970,0.14689437,1,0,0.313000,HostileBackend(fatigue=0.08),0.849960,0.233081,-0.000332,0.171178,0.00014440
386,233303,0.61660227,0.65063488,0.00040627,0.14725611,1,0,0.313800,HostileBackend(fatigue=0.08),0.849960,0.233205,0.000516,0.171546,0.00015072
387,216285,0.61622138,0.65078548,0.00042155,0.14748496,1,0,0.314600,HostileBackend(fatigue=0.08),0.849960,0.232443,0.000518,0.171727,0.00015454
388,306658,0.61593652,0.65092001,0.00036638,0.14776454,1,0,0.315400,HostileBackend(fatigue=0.08),0.849960,0.231873,0.000457,0.171736,0.00015927
389,247150,0.61564737,0.65101091,0.00040878,0.14801168,1,0,0.316200,HostileBackend(fatigue=0.08),0.849960,0.231295,0.000005,0.172002,0.00016337
390,242709,0.61541042,0.65112253,0.00041072,0.14831589,1,0,0.317000,HostileBackend(fatigue=0.08),0.849960,0.230821,-0.000149,0.172008,0.00016847
391,267780,0.61524962,0.65115631,0.00038725,0.14860614,1,0,0.317800,HostileBackend(fatigue=0.08),0.849960,0.230499,-0.000031,0.172249,0.00017329
392,380429,0.61494973,0.65132467,0.00039628,0.14888946,1,0,0.318600,HostileBackend(fatigue=0.08),0.849960,0.229899,-0.000838,0.172098,0.00017794
393,285002,0.61475350,0.65136532,0.00041547,0.14916834,1,0,0.319400,HostileBackend(fatigue=0.08),0.849960,0.229507,-0.000306,0.172394,0.00018248
394,285617,0.61425851,0.65149038,0.00044581,0.14931005,1,0,0.320200,HostileBackend(fatigue=0.08),0.849960,0.228517,-0.000420,0.173003,0.00018453
395,291922,0.61418422,0.65156080,0.00043705,0.14967745,1,0,0.321000,HostileBackend(fatigue=0.08),0.849960,0.228368,-0.000470,0.172803,0.00019060
396,230903,0.61382785,0.65175628,0.00043512,0.14994872,1,0,0.321800,HostileBackend(fatigue=0.08),0.849960,0.227656,0.000016,0.172644,0.00019490
397,209298,0.61364290,0.65175561,0.00041796,0.15021723,1,0,0.322600,HostileBackend(fatigue=0.08),0.849960,0.227286,0.000210,0.173135,0.00019913
398,289880,0.61303083,0.65192965,0.00045222,0.15034773,1,0,0.323400,HostileBackend(fatigue=0.08),0.849960,0.226062,0.000062,0.173759,0.00020090
399,324997,0.61283674,0.65208235,0.00041908,0.15068763,1,0,0.324200,HostileBackend(fatigue=0.08),0.849960,0.225673,0.000346,0.173408,0.00020633
400,288298,0.61290000,0.65209019,0.00042469,0.15110393,1,0,0.325000,HostileBackend(fatigue=0.08),0.849960,0.225800,0.000345,0.173200,0.00021305
401,267991,0.61250352,0.65213885,0.00040702,0.15126913,1,0,0.325800,HostileBackend(fatigue=0.08),0.849960,0.225007,0.000668,0.173956,0.00021536
402,239175,0.61280289,0.65207807,0.00036752,0.15176573,1,0,0.326600,HostileBackend(fatigue=0.08),0.849960,0.225606,-0.000221,0.173521,0.00022337
403,315450,0.61195592,0.65235229,0.00044457,0.15179381,1,0,0.327400,HostileBackend(fatigue=0.08),0.849960,0.223912,0.000188,0.174177,0.00022327
404,262078,0.61190678,0.65240659,0.00039704,0.15217827,1,0,0.328200,HostileBackend(fatigue=0.08),0.849960,0.223814,0.000114,0.174000,0.00022928
405,302417,0.61150020,0.65248139,0.00043731,0.15236628,1,0,0.329000,HostileBackend(fatigue=0.08),0.849960,0.223000,-0.000278,0.174625,0.00023189
406,320475,0.61151398,0.65240419,0.00040360,0.15271266,1,0,0.329800,HostileBackend(fatigue=0.08),0.849960,0.223028,-0.000464,0.175018,0.00023717
407,285478,0.61128421,0.65249977,0.00039905,0.15300619,1,0,0.330600,HostileBackend(fatigue=0.08),0.849960,0.222568,0.000220,0.175073,0.00024152
408,304935,0.61060217,0.65279938,0.00043309,0.15316349,1,0,0.331400,HostileBackend(fatigue=0.08),0.849960,0.221204,0.000602,0.175136,0.00024355
409,290288,0.61033382,0.65283164,0.00043597,0.15341736,1,0,0.332200,HostileBackend(fatigue=0.08),0.849960,0.220668,0.000588,0.175633,0.00024718
410,331137,0.61030247,0.65285370,0.00042491,0.15377931,1,0,0.333000,HostileBackend(fatigue=0.08),0.849960,0.220605,-0.000444,0.175590,0.00025259
411,296456,0.60998398,0.65300707,0.00042673,0.15406677,1,0,0.333800,HostileBackend(fatigue=0.08),0.849960,0.219968,-0.000476,0.175539,0.00025672
412,274944,0.60981522,0.65302840,0.00042449,0.15434624,1,0,0.334600,HostileBackend(fatigue=0.08),0.849960,0.219630,-0.000485,0.175843,0.00026069
413,296487,0.60969749,0.65296049,0.00039226,0.15460480,1,0,0.335400,HostileBackend(fatigue=0.08),0.849960,0.219395,-0.000191,0.176512,0.00026428
414,285904,0.60960255,0.65307726,0.00039409,0.15499264,1,0,0.336200,HostileBackend(fatigue=0.08),0.849960,0.219205,0.000442,0.176104,0.00026997
415,407599,0.60923556,0.65330858,0.00039524,0.15527347,1,0,0.337000,HostileBackend(fatigue=0.08),0.849960,0.218471,0.000243,0.175738,0.00027387
416,366690,0.60896407,0.65335497,0.00040284,0.15551503,1,0,0.337800,HostileBackend(fatigue=0.08),0.849960,0.217928,0.000216,0.176154,0.00027710
417,372937,0.60870873,0.65330377,0.00037239,0.15570615,1,0,0.338600,HostileBackend(fatigue=0.08),0.849960,0.217417,0.000341,0.177066,0.00027950
418,326762,0.60853974,0.65345446,0.00037033,0.15606265,1,0,0.339400,HostileBackend(fatigue=0.08),0.849960,0.217079,0.000404,0.176651,0.00028454
419,282822,0.60816038,0.65335766,0.00040859,0.15615796,1,0,0.340200,HostileBackend(fatigue=0.08),0.849960,0.216321,-0.000001,0.178110,0.00028536
420,276550,0.60774805,0.65356129,0.00041023,0.15642172,1,0,0.341000,HostileBackend(fatigue=0.08),0.849960,0.215496,0.000381,0.177996,0.00028887
421,295854,0.60777669,0.65348892,0.00043346,0.15677024,1,0,0.341800,HostileBackend(fatigue=0.08),0.849960,0.215553,0.000302,0.178323,0.00029370
422,307921,0.60736138,0.65368793,0.00039665,0.15702797,1,0,0.342600,HostileBackend(fatigue=0.08),0.849960,0.214723,0.000562,0.178238,0.00029705
423,308902,0.60737561,0.65369087,0.00039119,0.15740675,1,0,0.343400,HostileBackend(fatigue=0.08),0.849960,0.214751,0.000030,0.178188,0.00030229
424,296933,0.60703233,0.65392422,0.00038596,0.15770443,1,0,0.344200,HostileBackend(fatigue=0.08),0.849960,0.214065,-0.000463,0.177738,0.00030622
425,250791,0.60681830,0.65401277,0.00040571,0.15799784,1,0,0.345000,HostileBackend(fatigue=0.08),0.849960,0.213637,0.000421,0.177768,0.00031005
426,221936,0.60633151,0.65400242,0.00042816,0.15808890,1,0,0.345800,HostileBackend(fatigue=0.08),0.849960,0.212663,-0.000077,0.178989,0.00031071
427,371663,0.60647294,0.65406184,0.00035713,0.15856187,1,0,0.346600,HostileBackend(fatigue=0.08),0.849960,0.212946,0.000327,0.178328,0.00031729
428,379896,0.60617390,0.65404792,0.00035995,0.15872557,1,0,0.347400,HostileBackend(fatigue=0.08),0.849960,0.212348,-0.000610,0.179114,0.00031904
429,304285,0.60574337,0.65430220,0.00039465,0.15898443,1,0,0.348200,HostileBackend(fatigue=0.08),0.849960,0.211487,-0.000327,0.178751,0.00032224
430,219341,0.60563682,0.65419636,0.00037643,0.15922765,1,0,0.349000,HostileBackend(fatigue=0.08),0.849960,0.211274,-0.000140,0.179578,0.00032518
431,281980,0.60520293,0.65448727,0.00039959,0.15951619,1,0,0.349800,HostileBackend(fatigue=0.08),0.849960,0.210406,0.000178,0.179018,0.00032880
432,257131,0.60498889,0.65457735,0.00040804,0.15983657,1,0,0.350600,HostileBackend(fatigue=0.08),0.849960,0.209978,0.000091,0.179031,0.00033287
433,311915,0.60554808,0.65412449,0.00035122,0.16021067,1,0,0.351400,HostileBackend(fatigue=0.08),0.849960,0.211096,-0.000735,0.180174,0.00033772
434,277033,0.60466452,0.65452300,0.00039638,0.16031134,1,0,0.352200,HostileBackend(fatigue=0.08),0.849960,0.209329,0.000171,0.180083,0.00033843
435,271609,0.60479486,0.65459271,0.00036158,0.16075926,1,0,0.353000,HostileBackend(fatigue=0.08),0.849960,0.209590,-0.000050,0.179402,0.00034433
436,290216,0.60414599,0.65471427,0.00039600,0.16083298,1,0,0.353800,HostileBackend(fatigue=0.08),0.849960,0.208292,0.000358,0.180251,0.00034461
437,247905,0.60414811,0.65470230,0.00038120,0.16118222,1,0,0.354600,HostileBackend(fatigue=0.08),0.849960,0.208296,-0.000094,0.180311,0.00034898
438,220419,0.60407785,0.65473399,0.00035450,0.16148862,1,0,0.355400,HostileBackend(fatigue=0.08),0.849960,0.208156,0.000457,0.180301,0.00035269
439,227238,0.60391505,0.65476794,0.00033299,0.16173803,1,0,0.356200,HostileBackend(fatigue=0.08),0.849960,0.207830,0.000177,0.180494,0.00035553
440,224295,0.60347061,0.65483778,0.00037422,0.16187547,1,0,0.357000,HostileBackend(fatigue=0.08),0.849960,0.206941,-0.000318,0.181137,0.00035671
441,246192,0.60347513,0.65491095,0.00033785,0.16224714,1,0,0.357800,HostileBackend(fatigue=0.08),0.849960,0.206950,-0.000068,0.180733,0.00036131
442,201166,0.60306730,0.65492506,0.00037466,0.16237031,1,0,0.358600,HostileBackend(fatigue=0.08),0.849960,0.206135,-0.000186,0.181587,0.00036225
443,231836,0.60286843,0.65512085,0.00036227,0.16271356,1,0,0.359400,HostileBackend(fatigue=0.08),0.849960,0.205737,-0.000485,0.180986,0.00036639
444,331222,0.60236584,0.65520194,0.00038760,0.16284705,1,0,0.360200,HostileBackend(fatigue=0.08),0.849960,0.204732,-0.000106,0.181688,0.00036746
445,281753,0.60205731,0.65528713,0.00037233,0.16309107,1,0,0.361000,HostileBackend(fatigue=0.08),0.849960,0.204115,-0.000348,0.181925,0.00037012
446,276015,0.60224331,0.65525441,0.00036835,0.16351083,1,0,0.361800,HostileBackend(fatigue=0.08),0.849960,0.204487,-0.000290,0.181682,0.00037528
447,258099,0.60200591,0.65519733,0.00036314,0.16368512,1,0,0.362600,HostileBackend(fatigue=0.08),0.849960,0.204012,-0.000746,0.182519,0.00037690
448,291447,0.60177449,0.65532644,0.00034598,0.16397506,1,0,0.363400,HostileBackend(fatigue=0.08),0.849960,0.203549,-0.000082,0.182348,0.00038015
449,303382,0.60126887,0.65562316,0.00038096,0.16421254,1,0,0.364200,HostileBackend(fatigue=0.08),0.849960,0.202538,-0.000426,0.181887,0.00038264
450,373570,0.60123664,0.65562485,0.00034606,0.16451666,1,0,0.365000,HostileBackend(fatigue=0.08),0.849960,0.202473,-0.000956,0.181948,0.00038605
451,292361,0.60104675,0.65552093,0.00034407,0.16468639,1,0,0.365800,HostileBackend(fatigue=0.08),0.849960,0.202093,-0.000778,0.182925,0.00038755
452,313522,0.60063717,0.65561363,0.00042857,0.16485646,1,0,0.366600,HostileBackend(fatigue=0.08),0.849960,0.201274,-0.000340,0.183335,0.00038904
453,269925,0.60086856,0.65548763,0.00033145,0.16523356,1,0,0.367400,HostileBackend(fatigue=0.08),0.849960,0.201737,-0.000079,0.183496,0.00039342
454,307588,0.60032981,0.65567129,0.00039001,0.16539210,1,0,0.368200,HostileBackend(fatigue=0.08),0.849960,0.200660,-0.000398,0.183702,0.00039472
455,272725,0.60040238,0.65570978,0.00032715,0.16577793,1,0,0.369000,HostileBackend(fatigue=0.08),0.849960,0.200805,0.000859,0.183337,0.00039917
456,341677,0.60006832,0.65576432,0.00035662,0.16594410,1,0,0.369800,HostileBackend(fatigue=0.08),0.849960,0.200137,0.000245,0.183779,0.00040055
457,346193,0.59981951,0.65588184,0.00037233,0.16621431,1,0,0.370600,HostileBackend(fatigue=0.08),0.849960,0.199639,-0.000206,0.183696,0.00040336
458,333910,0.59918832,0.65603864,0.00041356,0.16632087,1,0,0.371400,HostileBackend(fatigue=0.08),0.849960,0.198377,0.000055,0.184231,0.00040390
459,288847,0.59849611,0.65646772,0.00043565,0.16656661,1,0,0.372200,HostileBackend(fatigue=0.08),0.849960,0.196992,-0.000432,0.183443,0.00040635
460,311760,0.59904339,0.65617265,0.00038794,0.16700587,1,0,0.373000,HostileBackend(fatigue=0.08),0.849960,0.198087,-0.000653,0.183832,0.00041141
461,279027,0.59902106,0.65596889,0.00035432,0.16719180,1,0,0.373800,HostileBackend(fatigue=0.08),0.849960,0.198042,0.000700,0.184957,0.00041300
462,275716,0.59840176,0.65620224,0.00039140,0.16733761,1,0,0.374600,HostileBackend(fatigue=0.08),0.849960,0.196804,0.000277,0.185050,0.00041404
463,265065,0.59818001,0.65635223,0.00036701,0.16767183,1,0,0.375400,HostileBackend(fatigue=0.08),0.849960,0.196360,0.000352,0.184731,0.00041761
464,318411,0.59798469,0.65635608,0.00035724,0.16790623,1,0,0.376200,HostileBackend(fatigue=0.08),0.849960,0.195969,0.000115,0.185125,0.00041981
465,328573,0.59811611,0.65638479,0.00036193,0.16832545,1,0,0.377000,HostileBackend(fatigue=0.08),0.849960,0.196232,-0.000375,0.184694,0.00042447
466,327082,0.59755823,0.65658360,0.00039029,0.16847949,1,0,0.377800,HostileBackend(fatigue=0.08),0.849960,0.195116,0.000040,0.184827,0.00042557
467,276195,0.59761842,0.65648618,0.00036475,0.16877969,1,0,0.378600,HostileBackend(fatigue=0.08),0.849960,0.195237,-0.000328,0.185213,0.00042860
468,299155,0.59674706,0.65670727,0.00039731,0.16882806,1,0,0.379400,HostileBackend(fatigue=0.08),0.849960,0.193494,-0.000672,0.185876,0.00042828
469,236690,0.59707929,0.65657467,0.00036519,0.16926330,1,0,0.380200,HostileBackend(fatigue=0.08),0.849960,0.194159,0.000392,0.185879,0.00043306
470,218922,0.59698876,0.65668242,0.00035655,0.16959973,1,0,0.381000,HostileBackend(fatigue=0.08),0.849960,0.193978,0.000034,0.185503,0.00043652
471,359577,0.59667093,0.65657699,0.00034870,0.16972181,1,0,0.381800,HostileBackend(fatigue=0.08),0.849960,0.193342,0.000209,0.186717,0.00043714
472,265108,0.59654511,0.65657897,0.00038007,0.16998738,1,0,0.382600,HostileBackend(fatigue=0.08),0.849960,0.193090,0.000398,0.186967,0.00043963
473,247736,0.59582118,0.65682901,0.00039677,0.17012169,1,0,0.383400,HostileBackend(fatigue=0.08),0.849960,0.191642,0.000130,0.187152,0.00044041
474,244763,0.59578676,0.65692891,0.00040617,0.17049065,1,0,0.384200,HostileBackend(fatigue=0.08),0.849960,0.191574,0.000740,0.186700,0.00044421
475,335725,0.59553315,0.65707411,0.00039929,0.17077079,1,0,0.385000,HostileBackend(fatigue=0.08),0.849960,0.191066,0.000894,0.186460,0.00044684
476,357867,0.59563517,0.65696922,0.00036844,0.17109183,1,0,0.385800,HostileBackend(fatigue=0.08),0.849960,0.191270,0.000795,0.186800,0.00044998
477,377497,0.59565410,0.65690862,0.00031136,0.17138180,1,0,0.386600,HostileBackend(fatigue=0.08),0.849960,0.191308,-0.000239,0.187079,0.00045270
478,332513,0.59524247,0.65708526,0.00028690,0.17160192,1,0,0.387400,HostileBackend(fatigue=0.08),0.849960,0.190485,-0.000014,0.186998,0.00045452
479,355855,0.59501580,0.65716001,0.00035506,0.17184653,1,0,0.388200,HostileBackend(fatigue=0.08),0.849960,0.190032,-0.000072,0.187069,0.00045663
480,365160,0.59470629,0.65746114,0.00038048,0.17218958,1,0,0.389000,HostileBackend(fatigue=0.08),0.849960,0.189413,0.000825,0.186121,0.00045997
481,335993,0.59441758,0.65726828,0.00035159,0.17226429,1,0,0.389800,HostileBackend(fatigue=0.08),0.849960,0.188835,0.000419,0.187714,0.00045991
482,272040,0.59419755,0.65743834,0.00035157,0.17257038,1,0,0.390600,HostileBackend(fatigue=0.08),0.849960,0.188395,-0.000596,0.187271,0.00046276
483,317277,0.59390845,0.65770687,0.00036000,0.17291861,1,0,0.391400,HostileBackend(fatigue=0.08),0.849960,0.187817,-0.000390,0.186451,0.00046612
484,305908,0.59334347,0.65778157,0.00042166,0.17302412,1,0,0.392200,HostileBackend(fatigue=0.08),0.849960,0.186687,-0.000742,0.187192,0.00046643
485,277333,0.59388359,0.65758280,0.00032465,0.17349343,1,0,0.393000,HostileBackend(fatigue=0.08),0.849960,0.187767,-0.000625,0.187148,0.00047125
486,224066,0.59312383,0.65759205,0.00039733,0.17347249,1,0,0.393800,HostileBackend(fatigue=0.08),0.849960,0.186248,0.000465,0.188613,0.00046998
487,362059,0.59344211,0.65757920,0.00029230,0.17393589,1,0,0.394600,HostileBackend(fatigue=0.08),0.849960,0.186884,-0.000711,0.188049,0.00047468
488,242060,0.59328511,0.65754072,0.00033552,0.17413186,1,0,0.395400,HostileBackend(fatigue=0.08),0.849960,0.186570,0.000901,0.188559,0.00047608
489,333911,0.59214698,0.65791760,0.00042860,0.17411747,1,0,0.396200,HostileBackend(fatigue=0.08),0.849960,0.184294,0.000613,0.188847,0.00047488
490,299375,0.59220980,0.65790766,0.00039499,0.17448164,1,0,0.397000,HostileBackend(fatigue=0.08),0.849960,0.184420,0.000144,0.188777,0.00047832
491,260841,0.59201013,0.65807902,0.00040164,0.17482363,1,0,0.397800,HostileBackend(fatigue=0.08),0.849960,0.184020,-0.000235,0.188279,0.00048146
492,270256,0.59214718,0.65794533,0.00032555,0.17511948,1,0,0.398600,HostileBackend(fatigue=0.08),0.849960,0.184294,-0.000282,0.188704,0.00048402
493,238920,0.59224217,0.65753087,0.00031406,0.17523616,1,0,0.399400,HostileBackend(fatigue=0.08),0.849960,0.184484,-0.000358,0.190652,0.00048441
494,354589,0.59178644,0.65761348,0.00033217,0.17538305,1,0,0.400200,HostileBackend(fatigue=0.08),0.849960,0.183573,-0.000752,0.191107,0.00048515
495,347117,0.59190047,0.65758049,0.00033104,0.17573679,1,0,0.401000,HostileBackend(fatigue=0.08),0.849960,0.183801,-0.000299,0.191058,0.00048837
496,303454,0.59087347,0.65812629,0.00042412,0.17589426,1,0,0.401800,HostileBackend(fatigue=0.08),0.849960,0.181747,-0.001044,0.190229,0.00048923
497,300979,0.59116334,0.65806938,0.00036192,0.17631914,1,0,0.402600,HostileBackend(fatigue=0.08),0.849960,0.182327,-0.000348,0.189969,0.00049326
498,275868,0.59060331,0.65830512,0.00039176,0.17649245,1,0,0.403400,HostileBackend(fatigue=0.08),0.849960,0.181207,0.000383,0.189829,0.00049429
499,273021,0.59072778,0.65811885,0.00035328,0.17676197,1,0,0.404200,HostileBackend(fatigue=0.08),0.849960,0.181456,-0.000053,0.190548,0.00049644
500,261307,0.59068258,0.65829783,0.00033175,0.17715386,1,0,0.405000,HostileBackend(fatigue=0.08),0.849960,0.181365,-0.000020,0.189715,0.00050002
501,252461,0.59068314,0.65821501,0.00031222,0.17740068,1,0,0.405800,HostileBackend(fatigue=0.08),0.849960,0.181366,-0.000645,0.190139,0.00050187
502,211511,0.59023966,0.65814694,0.00032613,0.17746895,1,0,0.406600,HostileBackend(fatigue=0.08),0.849960,0.180479,-0.000897,0.191328,0.00050163
503,228401,0.58961450,0.65849598,0.00033182,0.17767898,1,0,0.407400,HostileBackend(fatigue=0.08),0.849960,0.179229,-0.000850,0.190721,0.00050304
504,278983,0.58964479,0.65837456,0.00037700,0.17793086,1,0,0.408200,HostileBackend(fatigue=0.08),0.849960,0.179290,-0.000527,0.191286,0.00050493
505,223348,0.58953119,0.65822621,0.00031977,0.17810263,1,0,0.409000,HostileBackend(fatigue=0.08),0.849960,0.179062,-0.000159,0.192254,0.00050588
506,325390,0.58953527,0.65828339,0.00034764,0.17844373,1,0,0.409800,HostileBackend(fatigue=0.08),0.849960,0.179071,0.000422,0.191956,0.00050877
507,239126,0.58938803,0.65826336,0.00034686,0.17868061,1,0,0.410600,HostileBackend(fatigue=0.08),0.849960,0.178776,-0.000602,0.192331,0.00051045
508,237537,0.58885620,0.65845733,0.00029331,0.17886758,1,0,0.411400,HostileBackend(fatigue=0.08),0.849960,0.177712,0.000672,0.192332,0.00051155
509,238785,0.58879759,0.65841403,0.00030413,0.17913164,1,0,0.412200,HostileBackend(fatigue=0.08),0.849960,0.177595,0.000228,0.192661,0.00051352
510,340133,0.58870264,0.65836063,0.00029487,0.17937168,1,0,0.413000,HostileBackend(fatigue=0.08),0.849960,0.177405,-0.000275,0.193106,0.00051521
